   0.0000000e+00	   2.1425667e+02	   2.4137558e+03	   2.0763490e+03	   5.8830593e+03	   4.5681091e+03	   2.9664504e+03	   2.6496882e+03	   2.4099355e+03	   2.0108290e+03	   4.1532541e+03	   4.2779408e+03	   3.5370646e+03	   3.4443136e+03	   3.5971708e+03	   3.2933317e+03	   2.8438248e+03	   2.7789663e+03	   2.7789663e+03	   2.7789663e+03	   2.8482256e+03	   2.8417585e+03	   2.7880926e+03	   2.6755847e+03	   2.6737990e+03	   2.6131742e+03	   2.6131742e+03	   2.6131742e+03	   2.8347449e+03	   2.8347449e+03	   3.9632277e+02	   1.8585940e+02	   1.7525572e+02	   2.2125296e+03	   4.7232184e+02	   5.6278147e+02	   1.4176961e+03	   2.2019108e+03	   3.2498674e+03	   2.9972772e+03	   1.8342682e+03	   1.6789070e+03	   3.4644328e+02	   1.3417369e+03	   2.6548691e+02	   2.6548691e+02	   2.6548691e+02	   2.6548691e+02	   5.2743422e+02	   2.4935218e+03	   2.7786283e+03	   3.5133184e+03	   3.5133184e+03	   2.5789867e+03	   2.5789867e+03	   1.0455423e+03	   5.0477644e+02	   6.9670050e+02	   7.1359280e+02	   9.4926656e+01	   4.1781874e+03	   4.1983892e+03	   2.6643746e+03	   1.6926918e+03	   7.4830311e+03	   5.5450043e+03	   7.8775930e+03	   8.4048235e+03	   8.2280404e+03	   7.4231900e+03	   7.9755495e+03	   7.8720011e+03	   7.8720011e+03	   8.5859775e+03	   9.1845104e+03	   9.4358498e+03	   9.7340832e+03	   7.2791515e+03	   7.3859596e+03	   7.4621343e+03	   6.5876963e+03	   6.3099563e+03	   6.3099563e+03	   7.1210677e+03	   7.9977501e+03	   8.5458778e+03	   8.7921837e+03	   8.2814943e+03	   1.1175310e+04	   1.0246285e+04	   1.0304951e+04	   8.3701486e+03	   1.3221603e+04	   7.1347896e+03	   8.8899853e+03	   8.6539848e+03	   9.3748373e+03	   8.8883217e+03	   1.0682351e+04	   1.0563481e+04	   1.0934217e+04	   1.1476594e+04	   1.2477906e+04	   1.2512379e+04	   1.6893107e+04	   1.7010805e+04	   1.7010805e+04	   1.7077711e+04	   1.7103999e+04	   1.7103999e+04	   1.6915637e+04	   1.7455986e+04	   2.1131582e+04	   2.2600196e+04	   1.6476187e+04	   1.7065328e+04	   1.7065328e+04	   1.7065328e+04	   1.7541715e+04	   1.7475773e+04	   1.7248734e+04	   1.9678125e+04	   2.1092286e+04	   2.1158766e+04	   2.1535439e+04	   1.9334739e+04	   2.2436426e+04	   2.2615217e+04	   2.3391588e+04	   2.3076473e+04	   2.3284604e+04	   2.3609693e+04	   2.5318972e+04	   2.5931320e+04	   2.4449006e+04	   2.4449006e+04	   2.7151811e+04	   2.3564368e+04	   2.7607565e+04	
   2.1425667e+02	   0.0000000e+00	   2.3150319e+03	   1.9718190e+03	   6.0220024e+03	   4.7039361e+03	   3.1223422e+03	   2.8065007e+03	   2.5678802e+03	   2.1694654e+03	   4.2812158e+03	   4.4092708e+03	   3.6886079e+03	   3.6040203e+03	   3.7398726e+03	   3.4389631e+03	   2.9879969e+03	   2.9264068e+03	   2.9264068e+03	   2.9264068e+03	   2.9690511e+03	   2.9797913e+03	   2.9276642e+03	   2.8068979e+03	   2.8050070e+03	   2.7333858e+03	   2.7333858e+03	   2.7333858e+03	   2.9524502e+03	   2.9524502e+03	   5.4909885e+02	   3.5431418e+02	   8.2824396e+01	   2.2754889e+03	   6.7788791e+02	   7.1247019e+02	   1.4633336e+03	   2.0268882e+03	   3.0734055e+03	   3.1771531e+03	   2.0484718e+03	   1.8893097e+03	   5.5611638e+02	   1.5555809e+03	   4.1307162e+02	   4.1307162e+02	   4.1307162e+02	   4.1307162e+02	   7.1856519e+02	   2.6685320e+03	   2.9555618e+03	   3.6798995e+03	   3.6798995e+03	   2.7790273e+03	   2.7790273e+03	   1.2194322e+03	   6.6345042e+02	   8.6256903e+02	   7.2855054e+02	   1.2773038e+02	   4.3861926e+03	   4.4063945e+03	   2.8668223e+03	   1.8754518e+03	   7.6910364e+03	   5.7530095e+03	   8.0855982e+03	   8.6128288e+03	   8.4360456e+03	   7.6311953e+03	   8.1835548e+03	   8.0800064e+03	   8.0800064e+03	   8.7939827e+03	   9.3925157e+03	   9.6438551e+03	   9.9420884e+03	   7.4871568e+03	   7.5939648e+03	   7.6701395e+03	   6.7957016e+03	   6.5179615e+03	   6.5179615e+03	   7.3290730e+03	   8.2057553e+03	   8.7538830e+03	   9.0001889e+03	   8.4894996e+03	   1.1383315e+04	   1.0454291e+04	   1.0512956e+04	   8.5781539e+03	   1.3429608e+04	   7.3427949e+03	   9.0979906e+03	   8.8619900e+03	   9.5828426e+03	   9.0963269e+03	   1.0890356e+04	   1.0771486e+04	   1.1142222e+04	   1.1684600e+04	   1.2685911e+04	   1.2720384e+04	   1.7101112e+04	   1.7218811e+04	   1.7218811e+04	   1.7285716e+04	   1.7312004e+04	   1.7312004e+04	   1.7123643e+04	   1.7663991e+04	   2.1339588e+04	   2.2808201e+04	   1.6684192e+04	   1.7273333e+04	   1.7273333e+04	   1.7273333e+04	   1.7749720e+04	   1.7683778e+04	   1.7456739e+04	   1.9886130e+04	   2.1300292e+04	   2.1366772e+04	   2.1743444e+04	   1.9542745e+04	   2.2644431e+04	   2.2823222e+04	   2.3599594e+04	   2.3284478e+04	   2.3492609e+04	   2.3817698e+04	   2.5526978e+04	   2.6139325e+04	   2.4657011e+04	   2.4657011e+04	   2.7359816e+04	   2.3772374e+04	   2.7815570e+04	
   2.4137558e+03	   2.3150319e+03	   0.0000000e+00	   3.4697639e+02	   5.3838319e+03	   4.1950299e+03	   3.2438767e+03	   3.0432579e+03	   2.9081152e+03	   2.6918103e+03	   3.7422663e+03	   3.8906272e+03	   3.5975045e+03	   3.6513490e+03	   3.5134547e+03	   3.3287570e+03	   2.9950287e+03	   2.9971749e+03	   2.9971749e+03	   2.9971749e+03	   2.6911917e+03	   2.9107496e+03	   2.8965883e+03	   2.7184375e+03	   2.7160099e+03	   2.5425143e+03	   2.5425143e+03	   2.5425143e+03	   2.6433998e+03	   2.6433998e+03	   2.8082799e+03	   2.3382691e+03	   2.2793898e+03	   1.7169886e+03	   2.7881348e+03	   2.2473702e+03	   1.5462726e+03	   1.0655946e+03	   1.5122742e+03	   3.6450927e+03	   3.6910223e+03	   3.7281487e+03	   2.6682638e+03	   3.3367817e+03	   2.6791963e+03	   2.6791963e+03	   2.6791963e+03	   2.6791963e+03	   2.8870640e+03	   3.2080765e+03	   3.4358157e+03	   3.8139615e+03	   3.8139615e+03	   4.6984050e+03	   4.6984050e+03	   3.4077029e+03	   2.9113885e+03	   3.0895309e+03	   3.0296564e+03	   2.3969929e+03	   6.0895112e+03	   6.1097131e+03	   3.8440027e+03	   3.9917644e+03	   9.3943550e+03	   7.4563281e+03	   9.7889168e+03	   1.0316147e+04	   1.0139364e+04	   9.3345139e+03	   9.8868734e+03	   9.7833250e+03	   9.7833250e+03	   1.0497301e+04	   1.1095834e+04	   1.1347174e+04	   1.1645407e+04	   9.1904754e+03	   9.2972834e+03	   9.3734582e+03	   8.4990202e+03	   8.2212802e+03	   8.2212802e+03	   9.0323916e+03	   9.9090739e+03	   1.0457202e+04	   1.0703508e+04	   1.0192818e+04	   1.3086634e+04	   1.2157609e+04	   1.2216275e+04	   1.0281472e+04	   1.5132927e+04	   9.0461135e+03	   1.0801309e+04	   1.0565309e+04	   1.1286161e+04	   1.0799646e+04	   1.2593675e+04	   1.2474805e+04	   1.2845541e+04	   1.3387918e+04	   1.4389230e+04	   1.4423703e+04	   1.8804431e+04	   1.8922129e+04	   1.8922129e+04	   1.8989035e+04	   1.9015323e+04	   1.9015323e+04	   1.8826961e+04	   1.9367310e+04	   2.3042906e+04	   2.4511520e+04	   1.8387511e+04	   1.8976652e+04	   1.8976652e+04	   1.8976652e+04	   1.9453039e+04	   1.9387097e+04	   1.9160058e+04	   2.1589448e+04	   2.3003610e+04	   2.3070090e+04	   2.3446763e+04	   2.1246063e+04	   2.4347750e+04	   2.4526541e+04	   2.5302912e+04	   2.4987797e+04	   2.5195928e+04	   2.5521017e+04	   2.7230296e+04	   2.7842644e+04	   2.6360330e+04	   2.6360330e+04	   2.9063135e+04	   2.5475692e+04	   2.9518889e+04	
   2.0763490e+03	   1.9718190e+03	   3.4697639e+02	   0.0000000e+00	   5.4832510e+03	   4.2535881e+03	   3.1724809e+03	   2.9454766e+03	   2.7881062e+03	   2.5331500e+03	   3.7953396e+03	   3.9439606e+03	   3.5723508e+03	   3.6057002e+03	   3.5077875e+03	   3.2978115e+03	   2.9316208e+03	   2.9235541e+03	   2.9235541e+03	   2.9235541e+03	   2.6610860e+03	   2.8559762e+03	   2.8348739e+03	   2.6572759e+03	   2.6548083e+03	   2.4888964e+03	   2.4888964e+03	   2.4888964e+03	   2.6162435e+03	   2.6162435e+03	   2.4719529e+03	   2.0083474e+03	   1.9382446e+03	   1.6635677e+03	   2.4626576e+03	   1.9414939e+03	   1.3323345e+03	   9.0447901e+02	   1.5965753e+03	   3.5347451e+03	   3.4273073e+03	   3.4429290e+03	   2.3405514e+03	   3.0509136e+03	   2.3414579e+03	   2.3414579e+03	   2.3414579e+03	   2.3414579e+03	   2.5586096e+03	   3.0718069e+03	   3.3167455e+03	   3.7594719e+03	   3.7594719e+03	   4.4141210e+03	   4.4141210e+03	   3.0820278e+03	   2.5766855e+03	   2.7578995e+03	   2.6839631e+03	   2.0564428e+03	   5.8419932e+03	   5.8621950e+03	   3.6672117e+03	   3.6779774e+03	   9.1468369e+03	   7.2088101e+03	   9.5413988e+03	   1.0068629e+04	   9.8918462e+03	   9.0869958e+03	   9.6393553e+03	   9.5358069e+03	   9.5358069e+03	   1.0249783e+04	   1.0848316e+04	   1.1099656e+04	   1.1397889e+04	   8.9429573e+03	   9.0497654e+03	   9.1259401e+03	   8.2515021e+03	   7.9737621e+03	   7.9737621e+03	   8.7848735e+03	   9.6615559e+03	   1.0209684e+04	   1.0455989e+04	   9.9453001e+03	   1.2839116e+04	   1.1910091e+04	   1.1968757e+04	   1.0033954e+04	   1.4885409e+04	   8.7985954e+03	   1.0553791e+04	   1.0317791e+04	   1.1038643e+04	   1.0552127e+04	   1.2346156e+04	   1.2227286e+04	   1.2598023e+04	   1.3140400e+04	   1.4141712e+04	   1.4176184e+04	   1.8556913e+04	   1.8674611e+04	   1.8674611e+04	   1.8741517e+04	   1.8767805e+04	   1.8767805e+04	   1.8579443e+04	   1.9119791e+04	   2.2795388e+04	   2.4264002e+04	   1.8139993e+04	   1.8729134e+04	   1.8729134e+04	   1.8729134e+04	   1.9205521e+04	   1.9139579e+04	   1.8912540e+04	   2.1341930e+04	   2.2756092e+04	   2.2822572e+04	   2.3199244e+04	   2.0998545e+04	   2.4100232e+04	   2.4279023e+04	   2.5055394e+04	   2.4740279e+04	   2.4948409e+04	   2.5273499e+04	   2.6982778e+04	   2.7595126e+04	   2.6112812e+04	   2.6112812e+04	   2.8815617e+04	   2.5228174e+04	   2.9271371e+04	
   5.8830593e+03	   6.0220024e+03	   5.3838319e+03	   5.4832510e+03	   0.0000000e+00	   1.3196912e+03	   2.9403694e+03	   3.2542205e+03	   3.4929149e+03	   3.8870525e+03	   1.7605527e+03	   1.6226846e+03	   2.3645278e+03	   2.4942671e+03	   2.2865719e+03	   2.5925686e+03	   3.0398818e+03	   3.1072499e+03	   3.1072499e+03	   3.1072499e+03	   3.0723137e+03	   3.0425118e+03	   3.0953847e+03	   3.2167256e+03	   3.2186865e+03	   3.3055971e+03	   3.3055971e+03	   3.3055971e+03	   3.0968243e+03	   3.0968243e+03	   5.9917822e+03	   5.6980410e+03	   5.9392612e+03	   3.9650877e+03	   5.7321465e+03	   5.3210535e+03	   4.7190847e+03	   6.3877086e+03	   6.7928882e+03	   3.0882054e+03	   4.8921733e+03	   5.2354805e+03	   5.7437983e+03	   5.1743868e+03	   5.9844817e+03	   5.9844817e+03	   5.9844817e+03	   5.9844817e+03	   5.8244818e+03	   3.4947054e+03	   3.2502570e+03	   2.4825246e+03	   2.4825246e+03	   5.4829089e+03	   5.4829089e+03	   5.9318952e+03	   5.9847157e+03	   5.9678013e+03	   6.4741707e+03	   5.9639380e+03	   5.5593614e+03	   5.5795632e+03	   3.7607022e+03	   5.8591190e+03	   8.8642051e+03	   6.9261783e+03	   9.2587669e+03	   9.7859975e+03	   9.6092144e+03	   8.8043640e+03	   9.3567235e+03	   9.2531751e+03	   9.2531751e+03	   9.9671514e+03	   1.0565684e+04	   1.0817024e+04	   1.1115257e+04	   8.6603255e+03	   8.7671336e+03	   8.8433083e+03	   7.9688703e+03	   7.6911303e+03	   7.6911303e+03	   8.5022417e+03	   9.3789241e+03	   9.9270518e+03	   1.0173358e+04	   9.6626683e+03	   1.2556484e+04	   1.1627459e+04	   1.1686125e+04	   9.7513226e+03	   1.4602777e+04	   8.5159636e+03	   1.0271159e+04	   1.0035159e+04	   1.0756011e+04	   1.0269496e+04	   1.2063525e+04	   1.1944655e+04	   1.2315391e+04	   1.2857768e+04	   1.3859080e+04	   1.3893553e+04	   1.8274281e+04	   1.8391979e+04	   1.8391979e+04	   1.8458885e+04	   1.8485173e+04	   1.8485173e+04	   1.8296811e+04	   1.8837160e+04	   2.2512756e+04	   2.3981370e+04	   1.7857361e+04	   1.8446502e+04	   1.8446502e+04	   1.8446502e+04	   1.8922889e+04	   1.8856947e+04	   1.8629908e+04	   2.1059299e+04	   2.2473460e+04	   2.2539940e+04	   2.2916613e+04	   2.0715913e+04	   2.3817600e+04	   2.3996391e+04	   2.4772762e+04	   2.4457647e+04	   2.4665778e+04	   2.4990867e+04	   2.6700146e+04	   2.7312494e+04	   2.5830180e+04	   2.5830180e+04	   2.8532985e+04	   2.4945542e+04	   2.8988739e+04	
   4.5681091e+03	   4.7039361e+03	   4.1950299e+03	   4.2535881e+03	   1.3196912e+03	   0.0000000e+00	   1.6553939e+03	   1.9615167e+03	   2.1964489e+03	   2.5843013e+03	   4.5989184e+02	   3.1274170e+02	   1.0909070e+03	   1.2555754e+03	   9.8122000e+02	   1.2898976e+03	   1.7298477e+03	   1.8010754e+03	   1.8010754e+03	   1.8010754e+03	   1.7543889e+03	   1.7263594e+03	   1.7803836e+03	   1.8975503e+03	   1.8994882e+03	   1.9867843e+03	   1.9867843e+03	   1.9867843e+03	   1.7804884e+03	   1.7804884e+03	   4.6902332e+03	   4.3827203e+03	   4.6211514e+03	   2.6742068e+03	   4.4345280e+03	   4.0055483e+03	   3.4073149e+03	   5.1528225e+03	   5.6638215e+03	   1.9003855e+03	   3.7071220e+03	   4.0425383e+03	   4.4398331e+03	   3.9348055e+03	   4.6771624e+03	   4.6771624e+03	   4.6771624e+03	   4.6771624e+03	   4.5307524e+03	   2.2374362e+03	   2.0227599e+03	   1.2973634e+03	   1.2973634e+03	   4.4352312e+03	   4.4352312e+03	   4.6746651e+03	   4.6888482e+03	   4.6836718e+03	   5.1725219e+03	   4.6478510e+03	   4.7705890e+03	   4.7907908e+03	   2.6318810e+03	   4.6708274e+03	   8.0754327e+03	   6.1374059e+03	   8.4699946e+03	   8.9972252e+03	   8.8204420e+03	   8.0155916e+03	   8.5679511e+03	   8.4644027e+03	   8.4644027e+03	   9.1783791e+03	   9.7769120e+03	   1.0028251e+04	   1.0326485e+04	   7.8715531e+03	   7.9783612e+03	   8.0545359e+03	   7.1800979e+03	   6.9023579e+03	   6.9023579e+03	   7.7134693e+03	   8.5901517e+03	   9.1382794e+03	   9.3845853e+03	   8.8738959e+03	   1.1767712e+04	   1.0838687e+04	   1.0897352e+04	   8.9625502e+03	   1.3814005e+04	   7.7271912e+03	   9.4823869e+03	   9.2463864e+03	   9.9672389e+03	   9.4807233e+03	   1.1274752e+04	   1.1155882e+04	   1.1526619e+04	   1.2068996e+04	   1.3070307e+04	   1.3104780e+04	   1.7485509e+04	   1.7603207e+04	   1.7603207e+04	   1.7670113e+04	   1.7696401e+04	   1.7696401e+04	   1.7508039e+04	   1.8048387e+04	   2.1723984e+04	   2.3192598e+04	   1.7068589e+04	   1.7657729e+04	   1.7657729e+04	   1.7657729e+04	   1.8134117e+04	   1.8068175e+04	   1.7841135e+04	   2.0270526e+04	   2.1684688e+04	   2.1751168e+04	   2.2127840e+04	   1.9927141e+04	   2.3028828e+04	   2.3207618e+04	   2.3983990e+04	   2.3668874e+04	   2.3877005e+04	   2.4202095e+04	   2.5911374e+04	   2.6523722e+04	   2.5041407e+04	   2.5041407e+04	   2.7744212e+04	   2.4156770e+04	   2.8199967e+04	
   2.9664504e+03	   3.1223422e+03	   3.2438767e+03	   3.1724809e+03	   2.9403694e+03	   1.6553939e+03	   0.0000000e+00	   3.1689469e+02	   5.5696208e+02	   9.5579137e+02	   1.3145104e+03	   1.4046207e+03	   5.7604181e+02	   4.8693144e+02	   6.8181050e+02	   3.8259649e+02	   2.5493567e+02	   2.4898084e+02	   2.4898084e+02	   2.4898084e+02	   6.3236264e+02	   3.5525476e+02	   3.5292799e+02	   5.2817316e+02	   5.3053532e+02	   7.0842250e+02	   7.0842250e+02	   7.0842250e+02	   6.8290303e+02	   6.8290303e+02	   3.0526635e+03	   2.7841507e+03	   3.0406906e+03	   1.5268977e+03	   2.7919474e+03	   2.4110273e+03	   2.0147014e+03	   3.9950832e+03	   4.7486956e+03	   5.3650570e+02	   2.1150880e+03	   2.4349694e+03	   2.8064467e+03	   2.2903734e+03	   3.0500745e+03	   3.0500745e+03	   3.0500745e+03	   3.0500745e+03	   2.8842233e+03	   6.0090236e+02	   4.8028584e+02	   6.0213228e+02	   6.0213228e+02	   2.9860586e+03	   2.9860586e+03	   3.0207540e+03	   3.0443465e+03	   3.0311287e+03	   3.5347924e+03	   3.0518717e+03	   3.6864733e+03	   3.7066752e+03	   1.2087625e+03	   3.0584484e+03	   6.9913171e+03	   5.0532902e+03	   7.3858789e+03	   7.9131095e+03	   7.7363263e+03	   6.9314759e+03	   7.4838355e+03	   7.3802871e+03	   7.3802871e+03	   8.0942634e+03	   8.6927963e+03	   8.9441357e+03	   9.2423691e+03	   6.7874375e+03	   6.8942455e+03	   6.9704202e+03	   6.0959823e+03	   5.8182422e+03	   5.8182422e+03	   6.6293537e+03	   7.5060360e+03	   8.0541637e+03	   8.3004696e+03	   7.7897803e+03	   1.0683596e+04	   9.7545712e+03	   9.8132367e+03	   7.8784345e+03	   1.2729889e+04	   6.6430756e+03	   8.3982713e+03	   8.1622707e+03	   8.8831232e+03	   8.3966076e+03	   1.0190637e+04	   1.0071767e+04	   1.0442503e+04	   1.0984880e+04	   1.1986192e+04	   1.2020665e+04	   1.6401393e+04	   1.6519091e+04	   1.6519091e+04	   1.6585997e+04	   1.6612285e+04	   1.6612285e+04	   1.6423923e+04	   1.6964272e+04	   2.0639868e+04	   2.2108482e+04	   1.5984473e+04	   1.6573614e+04	   1.6573614e+04	   1.6573614e+04	   1.7050001e+04	   1.6984059e+04	   1.6757020e+04	   1.9186411e+04	   2.0600572e+04	   2.0667052e+04	   2.1043725e+04	   1.8843025e+04	   2.1944712e+04	   2.2123503e+04	   2.2899874e+04	   2.2584759e+04	   2.2792890e+04	   2.3117979e+04	   2.4827258e+04	   2.5439606e+04	   2.3957292e+04	   2.3957292e+04	   2.6660097e+04	   2.3072654e+04	   2.7115851e+04	
   2.6496882e+03	   2.8065007e+03	   3.0432579e+03	   2.9454766e+03	   3.2542205e+03	   1.9615167e+03	   3.1689469e+02	   0.0000000e+00	   2.4009666e+02	   6.3892922e+02	   1.6002257e+03	   1.7000448e+03	   8.9142366e+02	   7.9854089e+02	   9.8143420e+02	   6.7350839e+02	   2.9416490e+02	   2.0905575e+02	   2.0905575e+02	   2.0905575e+02	   6.3032245e+02	   3.7711241e+02	   3.2836512e+02	   4.2762038e+02	   4.2907579e+02	   5.9203563e+02	   5.9203563e+02	   5.9203563e+02	   6.7059359e+02	   6.7059359e+02	   2.7377404e+03	   2.4675467e+03	   2.7249839e+03	   1.3394156e+03	   2.4780690e+03	   2.0948376e+03	   1.7380909e+03	   3.7427023e+03	   4.5347350e+03	   6.0814912e+02	   1.8721376e+03	   2.1787012e+03	   2.4907675e+03	   2.0069856e+03	   2.7338015e+03	   2.7338015e+03	   2.7338015e+03	   2.7338015e+03	   2.5716871e+03	   3.7694716e+02	   4.3020830e+02	   8.9356531e+02	   8.9356531e+02	   2.7987414e+03	   2.7987414e+03	   2.7234478e+03	   2.7311320e+03	   2.7221664e+03	   3.2200509e+03	   2.7352823e+03	   3.6154691e+03	   3.6356710e+03	   1.1014463e+03	   2.7949939e+03	   6.9203129e+03	   4.9822860e+03	   7.3148747e+03	   7.8421053e+03	   7.6653222e+03	   6.8604718e+03	   7.4128313e+03	   7.3092829e+03	   7.3092829e+03	   8.0232592e+03	   8.6217922e+03	   8.8731316e+03	   9.1713649e+03	   6.7164333e+03	   6.8232413e+03	   6.8994161e+03	   6.0249781e+03	   5.7472381e+03	   5.7472381e+03	   6.5583495e+03	   7.4350318e+03	   7.9831595e+03	   8.2294655e+03	   7.7187761e+03	   1.0612592e+04	   9.6835670e+03	   9.7422325e+03	   7.8074304e+03	   1.2658885e+04	   6.5720714e+03	   8.3272671e+03	   8.0912666e+03	   8.8121191e+03	   8.3256035e+03	   1.0119632e+04	   1.0000762e+04	   1.0371499e+04	   1.0913876e+04	   1.1915188e+04	   1.1949660e+04	   1.6330389e+04	   1.6448087e+04	   1.6448087e+04	   1.6514993e+04	   1.6541281e+04	   1.6541281e+04	   1.6352919e+04	   1.6893267e+04	   2.0568864e+04	   2.2037478e+04	   1.5913469e+04	   1.6502610e+04	   1.6502610e+04	   1.6502610e+04	   1.6978997e+04	   1.6913055e+04	   1.6686016e+04	   1.9115406e+04	   2.0529568e+04	   2.0596048e+04	   2.0972720e+04	   1.8772021e+04	   2.1873708e+04	   2.2052499e+04	   2.2828870e+04	   2.2513755e+04	   2.2721885e+04	   2.3046975e+04	   2.4756254e+04	   2.5368602e+04	   2.3886288e+04	   2.3886288e+04	   2.6589093e+04	   2.3001650e+04	   2.7044847e+04	
   2.4099355e+03	   2.5678802e+03	   2.9081152e+03	   2.7881062e+03	   3.4929149e+03	   2.1964489e+03	   5.5696208e+02	   2.4009666e+02	   0.0000000e+00	   3.9911277e+02	   1.8251267e+03	   1.9297329e+03	   1.1312026e+03	   1.0361782e+03	   1.2153166e+03	   9.0664268e+02	   4.8859297e+02	   4.0640921e+02	   4.0640921e+02	   4.0640921e+02	   7.3125585e+02	   5.3963891e+02	   4.8140633e+02	   4.9781662e+02	   4.9812815e+02	   6.1238793e+02	   6.1238793e+02	   6.1238793e+02	   7.5950698e+02	   7.5950698e+02	   2.4988678e+03	   2.2280271e+03	   2.4865238e+03	   1.2371823e+03	   2.2400505e+03	   1.8558845e+03	   1.5415759e+03	   3.5607789e+03	   4.3833054e+03	   7.4835625e+02	   1.7001234e+03	   1.9923470e+03	   2.2513561e+03	   1.7968670e+03	   2.4939727e+03	   2.4939727e+03	   2.4939727e+03	   2.4939727e+03	   2.3347328e+03	   3.2642145e+02	   5.2903031e+02	   1.1222349e+03	   1.1222349e+03	   2.6677355e+03	   2.6677355e+03	   2.4992754e+03	   2.4935904e+03	   2.4881080e+03	   2.9812681e+03	   2.4957711e+03	   3.5752440e+03	   3.5954459e+03	   1.0710446e+03	   2.5997364e+03	   6.8800878e+03	   4.9420609e+03	   7.2746496e+03	   7.8018802e+03	   7.6250970e+03	   6.8202467e+03	   7.3726062e+03	   7.2690578e+03	   7.2690578e+03	   7.9830341e+03	   8.5815671e+03	   8.8329064e+03	   9.1311398e+03	   6.6762082e+03	   6.7830162e+03	   6.8591909e+03	   5.9847530e+03	   5.7070129e+03	   5.7070129e+03	   6.5181244e+03	   7.3948067e+03	   7.9429344e+03	   8.1892403e+03	   7.6785510e+03	   1.0572367e+04	   9.6433419e+03	   9.7020074e+03	   7.7672052e+03	   1.2618660e+04	   6.5318463e+03	   8.2870420e+03	   8.0510414e+03	   8.7718940e+03	   8.2853783e+03	   1.0079407e+04	   9.9605373e+03	   1.0331274e+04	   1.0873651e+04	   1.1874963e+04	   1.1909435e+04	   1.6290164e+04	   1.6407862e+04	   1.6407862e+04	   1.6474768e+04	   1.6501056e+04	   1.6501056e+04	   1.6312694e+04	   1.6853042e+04	   2.0528639e+04	   2.1997253e+04	   1.5873244e+04	   1.6462385e+04	   1.6462385e+04	   1.6462385e+04	   1.6938772e+04	   1.6872830e+04	   1.6645791e+04	   1.9075181e+04	   2.0489343e+04	   2.0555823e+04	   2.0932495e+04	   1.8731796e+04	   2.1833483e+04	   2.2012273e+04	   2.2788645e+04	   2.2473530e+04	   2.2681660e+04	   2.3006750e+04	   2.4716029e+04	   2.5328377e+04	   2.3846063e+04	   2.3846063e+04	   2.6548867e+04	   2.2961425e+04	   2.7004622e+04	
   2.0108290e+03	   2.1694654e+03	   2.6918103e+03	   2.5331500e+03	   3.8870525e+03	   2.5843013e+03	   9.5579137e+02	   6.3892922e+02	   3.9911277e+02	   0.0000000e+00	   2.1986500e+03	   2.3098875e+03	   1.5286259e+03	   1.4346870e+03	   1.6037977e+03	   1.2957436e+03	   8.5755284e+02	   7.8339206e+02	   7.8339206e+02	   7.8339206e+02	   9.9359044e+02	   8.8160884e+02	   8.2314912e+02	   7.6766058e+02	   7.6680003e+02	   8.0075883e+02	   8.0075883e+02	   8.0075883e+02	   1.0049316e+03	   1.0049316e+03	   2.1062684e+03	   1.8289474e+03	   2.0882850e+03	   1.1354294e+03	   1.8504595e+03	   1.4572269e+03	   1.2306948e+03	   3.2561805e+03	   4.1273882e+03	   1.0753621e+03	   1.4774617e+03	   1.7305152e+03	   1.8569782e+03	   1.4833241e+03	   2.0977303e+03	   2.0977303e+03	   2.0977303e+03	   2.0977303e+03	   1.9482457e+03	   5.6397253e+02	   8.4402553e+02	   1.5145628e+03	   1.5145628e+03	   2.5066729e+03	   2.5066729e+03	   2.1452239e+03	   2.1051620e+03	   2.1093761e+03	   2.5886928e+03	   2.0966913e+03	   3.5694980e+03	   3.5896998e+03	   1.1585761e+03	   2.3100705e+03	   6.8743418e+03	   4.9363149e+03	   7.2689036e+03	   7.7961342e+03	   7.6193510e+03	   6.8145006e+03	   7.3668601e+03	   7.2633117e+03	   7.2633117e+03	   7.9772881e+03	   8.5758210e+03	   8.8271604e+03	   9.1253938e+03	   6.6704621e+03	   6.7772702e+03	   6.8534449e+03	   5.9790069e+03	   5.7012669e+03	   5.7012669e+03	   6.5123783e+03	   7.3890607e+03	   7.9371884e+03	   8.1834943e+03	   7.6728050e+03	   1.0566621e+04	   9.6375959e+03	   9.6962614e+03	   7.7614592e+03	   1.2612914e+04	   6.5261002e+03	   8.2812959e+03	   8.0452954e+03	   8.7661479e+03	   8.2796323e+03	   1.0073661e+04	   9.9547913e+03	   1.0325528e+04	   1.0867905e+04	   1.1869216e+04	   1.1903689e+04	   1.6284418e+04	   1.6402116e+04	   1.6402116e+04	   1.6469022e+04	   1.6495310e+04	   1.6495310e+04	   1.6306948e+04	   1.6847296e+04	   2.0522893e+04	   2.1991507e+04	   1.5867498e+04	   1.6456639e+04	   1.6456639e+04	   1.6456639e+04	   1.6933026e+04	   1.6867084e+04	   1.6640044e+04	   1.9069435e+04	   2.0483597e+04	   2.0550077e+04	   2.0926749e+04	   1.8726050e+04	   2.1827737e+04	   2.2006527e+04	   2.2782899e+04	   2.2467783e+04	   2.2675914e+04	   2.3001004e+04	   2.4710283e+04	   2.5322631e+04	   2.3840316e+04	   2.3840316e+04	   2.6543121e+04	   2.2955679e+04	   2.6998876e+04	
